Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.678994723287676,21.678994723287676 
 06/26  02:00:00,21.05519586033978,21.05519586033978 
 06/26  03:00:00,20.488761524980667,20.488761524980667 
 06/26  04:00:00,19.973917955062298,19.973917955062298 
 06/26  05:00:00,19.493476633484175,19.493476633484175 
 06/26  06:00:00,19.153601961536214,19.153601961536214 
 06/26  07:00:00,19.00551978507457,19.00551978507457 
 06/26  08:00:00,18.98596861250166,18.98596861250166 
 06/26  09:00:00,19.200062914895955,19.200062914895955 
 06/26  10:00:00,19.73908857421099,19.73908857421099 
 06/26  11:00:00,20.470977077845102,20.470977077845102 
 06/26  12:00:00,21.263266924668294,21.263266924668294 
 06/26  13:00:00,22.069995549155355,22.069995549155355 
 06/26  14:00:00,22.80690947059182,22.80690947059182 
 06/26  15:00:00,23.482481787134812,23.482481787134812 
 06/26  16:00:00,24.039869667320243,24.039869667320243 
 06/26  17:00:00,24.393802596331277,24.393802596331277 
 06/26  18:00:00,24.554525016754116,24.554525016754116 
 06/26  19:00:00,24.5542822787379,24.5542822787379 
 06/26  20:00:00,24.299460365224604,24.299460365224604 
 06/26  21:00:00,23.915226138215957,23.915226138215957 
 06/26  22:00:00,23.464133703133353,23.464133703133353 
 06/26  23:00:00,22.92067709485828,22.92067709485828 
 06/26  24:00:00,22.324962881443273,22.324962881443273 
