Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.666594084126224,21.666594084126224 
 06/26  02:00:00,21.042039917697416,21.042039917697416 
 06/26  03:00:00,20.47522473223551,20.47522473223551 
 06/26  04:00:00,19.960321417918596,19.960321417918596 
 06/26  05:00:00,19.479875768655628,19.479875768655628 
 06/26  06:00:00,19.141554446604786,19.141554446604786 
 06/26  07:00:00,18.99567199354715,18.99567199354715 
 06/26  08:00:00,18.977731255548505,18.977731255548505 
 06/26  09:00:00,19.19335076352753,19.19335076352753 
 06/26  10:00:00,19.73389709576962,19.73389709576962 
 06/26  11:00:00,20.467120578512876,20.467120578512876 
 06/26  12:00:00,21.260122544200033,21.260122544200033 
 06/26  13:00:00,22.067366751061932,22.067366751061932 
 06/26  14:00:00,22.804563823113444,22.804563823113444 
 06/26  15:00:00,23.48030195906206,23.48030195906206 
 06/26  16:00:00,24.037617554498787,24.037617554498787 
 06/26  17:00:00,24.39106955879115,24.39106955879115 
 06/26  18:00:00,24.550980343334842,24.550980343334842 
 06/26  19:00:00,24.54957592446361,24.54957592446361 
 06/26  20:00:00,24.293237622559637,24.293237622559637 
 06/26  21:00:00,23.90741559867219,23.90741559867219 
 06/26  22:00:00,23.45498171078246,23.45498171078246 
 06/26  23:00:00,22.91032329782619,22.91032329782619 
 06/26  24:00:00,22.31356255951037,22.31356255951037 
