Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.592695544291026,21.592695544291026 
 06/26  02:00:00,20.96359496624278,20.96359496624278 
 06/26  03:00:00,20.394464407765646,20.394464407765646 
 06/26  04:00:00,19.879153961400412,19.879153961400412 
 06/26  05:00:00,19.398633282108136,19.398633282108136 
 06/26  06:00:00,19.069927329927996,19.069927329927996 
 06/26  07:00:00,18.937224720900723,18.937224720900723 
 06/26  08:00:00,18.928998825891696,18.928998825891696 
 06/26  09:00:00,19.153736906207776,19.153736906207776 
 06/26  10:00:00,19.70330963505963,19.70330963505963 
 06/26  11:00:00,20.44440417495055,20.44440417495055 
 06/26  12:00:00,21.241691832893984,21.241691832893984 
 06/26  13:00:00,22.051962258310454,22.051962258310454 
 06/26  14:00:00,22.790809086802025,22.790809086802025 
 06/26  15:00:00,23.467505309228308,23.467505309228308 
 06/26  16:00:00,24.02436843024756,24.02436843024756 
 06/26  17:00:00,24.374945587729215,24.374945587729215 
 06/26  18:00:00,24.530017283494196,24.530017283494196 
 06/26  19:00:00,24.521686414714715,24.521686414714715 
 06/26  20:00:00,24.256284132763568,24.256284132763568 
 06/26  21:00:00,23.860983991722076,23.860983991722076 
 06/26  22:00:00,23.400530735650037,23.400530735650037 
 06/26  23:00:00,22.848686390409306,22.848686390409306 
 06/26  24:00:00,22.24566397101325,22.24566397101325 
