Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.653306708473295,21.653306708473295 
 06/26  02:00:00,21.027941146040952,21.027941146040952 
 06/26  03:00:00,20.460715823123174,20.460715823123174 
 06/26  04:00:00,19.945746249909497,19.945746249909497 
 06/26  05:00:00,19.465294354304064,19.465294354304064 
 06/26  06:00:00,19.12865394128658,19.12865394128658 
 06/26  07:00:00,18.985133397645196,18.985133397645196 
 06/26  08:00:00,18.968924144797533,18.968924144797533 
 06/26  09:00:00,19.18617933374668,19.18617933374668 
 06/26  10:00:00,19.728353008517356,19.728353008517356 
 06/26  11:00:00,20.46300320129602,20.46300320129602 
 06/26  12:00:00,21.25676964369433,21.25676964369433 
 06/26  13:00:00,22.064563561900123,22.064563561900123 
 06/26  14:00:00,22.802061751580432,22.802061751580432 
 06/26  15:00:00,23.47797572022657,23.47797572022657 
 06/26  16:00:00,24.03521248979892,24.03521248979892 
 06/26  17:00:00,24.388148549416165,24.388148549416165 
 06/26  18:00:00,24.547189433706542,24.547189433706542 
 06/26  19:00:00,24.544540086644375,24.544540086644375 
 06/26  20:00:00,24.286575256011343,24.286575256011343 
 06/26  21:00:00,23.89905151270601,23.89905151270601 
 06/26  22:00:00,23.44517913228985,23.44517913228985 
 06/26  23:00:00,22.899231957021712,22.899231957021712 
 06/26  24:00:00,22.301348799288583,22.301348799288583 
