Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.835262836259226,21.835262836259226 
 06/26  02:00:00,21.22112498392826,21.22112498392826 
 06/26  03:00:00,20.659607785739777,20.659607785739777 
 06/26  04:00:00,20.145593968908166,20.145593968908166 
 06/26  05:00:00,19.665460467606547,19.665460467606547 
 06/26  06:00:00,19.30454086413652,19.30454086413652 
 06/26  07:00:00,19.131568779544068,19.131568779544068 
 06/26  08:00:00,19.092046120289027,19.092046120289027 
 06/26  09:00:00,19.286845118950357,19.286845118950357 
 06/26  10:00:00,19.80630281631646,19.80630281631646 
 06/26  11:00:00,20.520851113933688,20.520851113933688 
 06/26  12:00:00,21.30393787396207,21.30393787396207 
 06/26  13:00:00,22.103688811531974,22.103688811531974 
 06/26  14:00:00,22.836634027650632,22.836634027650632 
 06/26  15:00:00,23.509796098801967,23.509796098801967 
 06/26  16:00:00,24.067877304501707,24.067877304501707 
 06/26  17:00:00,24.42774352268495,24.42774352268495 
 06/26  18:00:00,24.59870941164153,24.59870941164153 
 06/26  19:00:00,24.613009498986784,24.613009498986784 
 06/26  20:00:00,24.377529945410558,24.377529945410558 
 06/26  21:00:00,24.013025695132818,24.013025695132818 
 06/26  22:00:00,23.5789312486667,23.5789312486667 
 06/26  23:00:00,23.0507844569863,23.0507844569863 
 06/26  24:00:00,22.468455876562192,22.468455876562192 
