Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.75443344455578,21.75443344455578 
 06/26  02:00:00,21.13519367586535,21.13519367586535 
 06/26  03:00:00,20.571041508695643,20.571041508695643 
 06/26  04:00:00,20.056524228031712,20.056524228031712 
 06/26  05:00:00,19.576099666353233,19.576099666353233 
 06/26  06:00:00,19.227172932126344,19.227172932126344 
 06/26  07:00:00,19.065686544751465,19.065686544751465 
 06/26  08:00:00,19.0364218152204,19.0364218152204 
 06/26  09:00:00,19.241244168314154,19.241244168314154 
 06/26  10:00:00,19.770963675051938,19.770963675051938 
 06/26  11:00:00,20.494660195511308,20.494660195511308 
 06/26  12:00:00,21.28263830584957,21.28263830584957 
 06/26  13:00:00,22.08618116118573,22.08618116118573 
 06/26  14:00:00,22.821332588569287,22.821332588569287 
 06/26  15:00:00,23.49586554295017,23.49586554295017 
 06/26  16:00:00,24.053671732875607,24.053671732875607 
 06/26  17:00:00,24.410523126828938,24.410523126828938 
 06/26  18:00:00,24.576259408966557,24.576259408966557 
 06/26  19:00:00,24.58304739498471,24.58304739498471 
 06/26  20:00:00,24.337364935063135,24.337364935063135 
 06/26  21:00:00,23.96282595536225,23.96282595536225 
 06/26  22:00:00,23.51987433569313,23.51987433569313 
 06/26  23:00:00,22.98371161123788,22.98371161123788 
 06/26  24:00:00,22.394346502543016,22.394346502543016 
