Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.73992680155158,21.73992680155158 
 06/26  02:00:00,21.119814692256096,21.119814692256096 
 06/26  03:00:00,20.555227855390044,20.555227855390044 
 06/26  04:00:00,20.040652216874186,20.040652216874186 
 06/26  05:00:00,19.560223469157926,19.560223469157926 
 06/26  06:00:00,19.212965614326762,19.212965614326762 
 06/26  07:00:00,19.0540795430527,19.0540795430527 
 06/26  08:00:00,19.026669289830796,19.026669289830796 
 06/26  09:00:00,19.23327144733118,19.23327144733118 
 06/26  10:00:00,19.7647861875962,19.7647861875962 
 06/26  11:00:00,20.490065649036826,20.490065649036826 
 06/26  12:00:00,21.278871516973524,21.278871516973524 
 06/26  13:00:00,22.083034086131622,22.083034086131622 
 06/26  14:00:00,22.81853042967037,22.81853042967037 
 06/26  15:00:00,23.493268083938567,23.493268083938567 
 06/26  16:00:00,24.05099741961498,24.05099741961498 
 06/26  17:00:00,24.4072892506795,24.4072892506795 
 06/26  18:00:00,24.57207590822775,24.57207590822775 
 06/26  19:00:00,24.57750537396361,24.57750537396361 
 06/26  20:00:00,24.330085124708724,24.330085124708724 
 06/26  21:00:00,23.953664040500506,23.953664040500506 
 06/26  22:00:00,23.509148500459073,23.509148500459073 
 06/26  23:00:00,22.971584804651133,22.971584804651133 
 06/26  24:00:00,22.38100061309253,22.38100061309253 
