Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.76130359275266,21.76130359275266 
 06/26  02:00:00,21.142484506572867,21.142484506572867 
 06/26  03:00:00,20.57854484838474,20.57854484838474 
 06/26  04:00:00,20.06406079239305,20.06406079239305 
 06/26  05:00:00,19.583644938567694,19.583644938567694 
 06/26  06:00:00,19.23394977411033,19.23394977411033 
 06/26  07:00:00,19.07121581877156,19.07121581877156 
 06/26  08:00:00,19.041072919759046,19.041072919759046 
 06/26  09:00:00,19.245048985190113,19.245048985190113 
 06/26  10:00:00,19.773911256464785,19.773911256464785 
 06/26  11:00:00,20.496849207820947,20.496849207820947 
 06/26  12:00:00,21.284427120860105,21.284427120860105 
 06/26  13:00:00,22.087667229874832,22.087667229874832 
 06/26  14:00:00,22.822647583828985,22.822647583828985 
 06/26  15:00:00,23.49707735908759,23.49707735908759 
 06/26  16:00:00,24.054915878565602,24.054915878565602 
 06/26  17:00:00,24.41202949928914,24.41202949928914 
 06/26  18:00:00,24.578213950246962,24.578213950246962 
 06/26  19:00:00,24.58564367573922,24.58564367573922 
 06/26  20:00:00,24.340764966834264,24.340764966834264 
 06/26  21:00:00,23.96713794342687,23.96713794342687 
 06/26  22:00:00,23.52493198801079,23.52493198801079 
 06/26  23:00:00,22.989439324603403,22.989439324603403 
 06/26  24:00:00,22.400659068464694,22.400659068464694 
