Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.805270776884363,21.805270776884363 
 06/26  02:00:00,21.189199853792562,21.189199853792562 
 06/26  03:00:00,20.6266695930491,20.6266695930491 
 06/26  04:00:00,20.112439312291826,20.112439312291826 
 06/26  05:00:00,19.632144926788207,19.632144926788207 
 06/26  06:00:00,19.276871596712105,19.276871596712105 
 06/26  07:00:00,19.10690766952027,19.10690766952027 
 06/26  08:00:00,19.07116963570052,19.07116963570052 
 06/26  09:00:00,19.269705777915036,19.269705777915036 
 06/26  10:00:00,19.79301738708151,19.79301738708151 
 06/26  11:00:00,20.511018722431714,20.511018722431714 
 06/26  12:00:00,21.295968216377588,21.295968216377588 
 06/26  13:00:00,22.097185893429376,22.097185893429376 
 06/26  14:00:00,22.83100005459157,22.83100005459157 
 06/26  15:00:00,23.50471166826419,23.50471166826419 
 06/26  16:00:00,24.062718394557173,24.062718394557173 
 06/26  17:00:00,24.421484293022495,24.421484293022495 
 06/26  18:00:00,24.590521394392127,24.590521394392127 
 06/26  19:00:00,24.602043748067768,24.602043748067768 
 06/26  20:00:00,24.362768015187118,24.362768015187118 
 06/26  21:00:00,23.99454177362211,23.99454177362211 
 06/26  22:00:00,23.55713619689848,23.55713619689848 
 06/26  23:00:00,23.02597976679244,23.02597976679244 
 06/26  24:00:00,22.440999286823924,22.440999286823924 
