Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.58491598338944,21.58491598338944 
 06/26  02:00:00,20.955333032526774,20.955333032526774 
 06/26  03:00:00,20.38595489784598,20.38595489784598 
 06/26  04:00:00,19.87059718235423,19.87059718235423 
 06/26  05:00:00,19.39006358303733,19.39006358303733 
 06/26  06:00:00,19.062420462117444,19.062420462117444 
 06/26  07:00:00,18.931095155599685,18.931095155599685 
 06/26  08:00:00,18.923904439668974,18.923904439668974 
 06/26  09:00:00,19.14960498506171,19.14960498506171 
 06/26  10:00:00,19.700123804506678,19.700123804506678 
 06/26  11:00:00,20.44203739995038,20.44203739995038 
 06/26  12:00:00,21.23978177778693,21.23978177778693 
 06/26  13:00:00,22.050365010888555,22.050365010888555 
 06/26  14:00:00,22.78938079664685,22.78938079664685 
 06/26  15:00:00,23.46617404219866,23.46617404219866 
 06/26  16:00:00,24.022986631628214,24.022986631628214 
 06/26  17:00:00,24.373259789629444,24.373259789629444 
 06/26  18:00:00,24.527821540115625,24.527821540115625 
 06/26  19:00:00,24.51876140647736,24.51876140647736 
 06/26  20:00:00,24.25240321698847,24.25240321698847 
 06/26  21:00:00,23.856103739939634,23.856103739939634 
 06/26  22:00:00,23.39480461336385,23.39480461336385 
 06/26  23:00:00,22.842202303738837,22.842202303738837 
 06/26  24:00:00,22.238519089185118,22.238519089185118 
