Date/Time,MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air Temperature [C](Hourly) 
 06/26  01:00:00,21.585967829456145,21.585967829456145 
 06/26  02:00:00,20.956450148734717,20.956450148734717 
 06/26  03:00:00,20.38710554050634,20.38710554050634 
 06/26  04:00:00,19.87175427798536,19.87175427798536 
 06/26  05:00:00,19.391222508681274,19.391222508681274 
 06/26  06:00:00,19.06343472050184,19.06343472050184 
 06/26  07:00:00,18.93192368071271,18.93192368071271 
 06/26  08:00:00,18.92459284124182,18.92459284124182 
 06/26  09:00:00,19.150163223077065,19.150163223077065 
 06/26  10:00:00,19.70055416764043,19.70055416764043 
 06/26  11:00:00,20.44235716208182,20.44235716208182 
 06/26  12:00:00,21.240039690656896,21.240039690656896 
 06/26  13:00:00,22.050580688894257,22.050580688894257 
 06/26  14:00:00,22.789573676634333,22.789573676634333 
 06/26  15:00:00,23.466353841000526,23.466353841000526 
 06/26  16:00:00,24.02317328964202,24.02317328964202 
 06/26  17:00:00,24.373487561486595,24.373487561486595 
 06/26  18:00:00,24.52811826306638,24.52811826306638 
 06/26  19:00:00,24.51915673188727,24.51915673188727 
 06/26  20:00:00,24.25292780413791,24.25292780413791 
 06/26  21:00:00,23.856763468296364,23.856763468296364 
 06/26  22:00:00,23.39557873269447,23.39557873269447 
 06/26  23:00:00,22.843078927469914,22.843078927469914 
 06/26  24:00:00,22.239485081311177,22.239485081311177 
